CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,
Time: 01:33:59 AM,,,,,,,,,,,,,,,,
Station,"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,
Parameter,"PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Temp,Rack Temp,CO,AT,SO2,Benzene,Toluene,NH3",,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,
To,01-01-2018 T15:01:59Z 00:00,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,,
 , ,,Mandir Marg , , , , ,,,,,,,,,
From Date,To Date,Code,PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Toluene,NH3
07-06-2017 00:00,08-06-2017 00:00,MM,0.0,,0.01,154.19,49.17,736.0,134.79,2.89,0.0,38.44,0.0,0.0,0.0,17.13
08-06-2017 00:00,09-06-2017 00:00,MM,0.0,,-0.01,209.27,54.53,736.01,126.37,2.68,0.0,24.37,0.0,0.0,0.0,11.45
09-06-2017 00:00,10-06-2017 00:00,MM,0.0,,-0.0,213.82,52.44,736.11,127.66,11.28,0.0,61.14,0.0,0.0,0.0,19.51
10-06-2017 00:00,11-06-2017 00:00,MM,0.0,,-0.0,216.75,45.13,736.11,143.36,9.22,0.0,59.79,0.0,0.0,0.0,18.97
11-06-2017 00:00,12-06-2017 00:00,MM,0.0,,0.01,235.25,40.98,735.87,157.01,2.88,0.0,36.89,0.0,0.0,0.0,15.7
12-06-2017 00:00,13-06-2017 00:00,MM,0.0,,0.0,266.75,36.9,735.67,161.53,4.3,0.0,53.8,0.0,0.0,0.0,15.94
13-06-2017 00:00,14-06-2017 00:00,MM,0.0,,-0.0,249.58,30.9,735.62,152.32,11.7,0.0,60.16,0.0,0.0,0.0,13.99
14-06-2017 00:00,15-06-2017 00:00,MM,0.0,,-0.02,230.18,31.34,735.77,139.66,6.02,0.0,46.42,0.0,0.0,0.0,13.18
15-06-2017 00:00,16-06-2017 00:00,MM,0.0,,-0.0,217.79,32.44,735.73,153.49,2.41,0.0,40.79,0.0,0.0,0.0,13.59
16-06-2017 00:00,17-06-2017 00:00,MM,0.0,,0.01,168.98,61.61,736.34,116.47,2.38,0.0,49.78,0.0,0.0,0.0,17.7
17-06-2017 00:00,18-06-2017 00:00,MM,0.0,,-0.0,193.81,63.98,736.27,120.47,4.21,0.0,42.44,0.0,0.0,0.0,19.53
18-06-2017 00:00,19-06-2017 00:00,MM,0.0,,-0.01,238.38,58.34,736.17,151.53,6.19,0.0,34.59,0.0,0.0,0.0,20.71
19-06-2017 00:00,20-06-2017 00:00,MM,0.0,,-0.01,213.29,63.34,736.38,118.44,12.74,0.0,54.87,0.0,0.0,0.0,21.87
20-06-2017 00:00,21-06-2017 00:00,MM,0.0,,-0.01,214.92,75.67,736.7,113.8,8.48,0.0,43.21,0.0,0.0,0.0,18.34
21-06-2017 00:00,22-06-2017 00:00,MM,0.0,,0.0,222.11,75.68,736.73,120.85,8.19,0.0,47.56,0.0,0.0,0.0,20.58
22-06-2017 00:00,23-06-2017 00:00,MM,0.0,,-0.0,251.19,67.23,736.43,154.5,10.89,0.0,41.0,0.0,0.0,0.0,19.02
23-06-2017 00:00,24-06-2017 00:00,MM,0.0,,-0.01,263.54,59.28,736.38,161.08,3.27,0.0,35.55,0.0,0.0,0.0,18.44
24-06-2017 00:00,25-06-2017 00:00,MM,0.0,,-0.0,228.36,57.99,736.34,153.85,15.72,0.0,59.84,0.0,0.0,0.0,18.6
25-06-2017 00:00,26-06-2017 00:00,MM,0.0,,0.01,171.18,52.13,736.2,148.54,4.9,0.0,49.38,0.0,0.0,0.0,21.01
26-06-2017 00:00,27-06-2017 00:00,MM,0.0,,0.0,166.75,54.51,736.0,148.9,1.8,0.0,34.42,0.0,0.0,0.0,22.32
27-06-2017 00:00,28-06-2017 00:00,MM,0.0,,0.02,152.56,56.4,736.05,146.38,2.13,0.0,36.42,0.0,0.0,0.0,21.27
28-06-2017 00:00,29-06-2017 00:00,MM,0.0,,-0.01,225.38,80.05,736.83,105.91,3.87,0.0,38.81,0.0,0.0,0.0,17.14
29-06-2017 00:00,30-06-2017 00:00,MM,0.0,,0.01,132.24,80.22,736.95,100.33,4.71,0.0,41.66,0.0,0.0,0.0,16.3
30-06-2017 00:00,01-07-2017 00:00,MM,0.0,,0.01,168.54,84.3,737.0,58.27,23.45,0.0,70.01,0.0,0.0,0.0,15.41
01-07-2017 00:00,02-07-2017 00:00,MM,0.0,,0.0,190.04,79.42,736.74,118.48,53.34,0.0,109.24,0.0,0.0,0.0,16.91
02-07-2017 00:00,03-07-2017 00:00,MM,0.0,,0.02,131.68,82.73,737.0,90.7,10.2,0.0,45.66,0.0,0.0,0.0,15.87
03-07-2017 00:00,04-07-2017 00:00,MM,0.0,,-0.01,233.67,72.58,736.59,144.66,7.29,0.0,36.87,0.0,0.0,0.0,17.94
04-07-2017 00:00,05-07-2017 00:00,MM,0.0,,-0.02,240.97,66.69,736.38,149.92,8.94,0.0,34.27,0.0,0.0,0.0,15.7
05-07-2017 00:00,06-07-2017 00:00,MM,0.0,,-0.02,240.95,62.2,736.13,148.02,4.48,0.0,27.4,0.0,0.0,0.0,15.49
06-07-2017 00:00,07-07-2017 00:00,MM,0.0,,0.01,160.15,67.78,736.52,114.75,4.05,0.0,44.34,0.0,0.0,0.0,15.36
07-07-2017 00:00,08-07-2017 00:00,MM,0.0,,-0.0,208.88,70.85,736.49,133.3,7.53,0.0,45.81,0.0,0.0,0.0,17.4
08-07-2017 00:00,09-07-2017 00:00,MM,0.0,,-0.0,259.1,63.88,736.44,148.44,11.34,0.0,41.09,0.0,0.0,0.0,18.36
09-07-2017 00:00,10-07-2017 00:00,MM,0.0,,-0.01,248.62,57.69,736.36,161.96,17.35,0.0,50.53,0.0,0.0,0.0,17.8
10-07-2017 00:00,11-07-2017 00:00,MM,0.0,,0.01,214.15,54.05,736.22,153.84,4.23,0.0,29.03,0.0,0.0,0.0,17.15
11-07-2017 00:00,12-07-2017 00:00,MM,0.0,,0.02,158.93,72.83,736.73,100.48,14.99,0.0,57.66,0.0,0.0,0.0,17.21
12-07-2017 00:00,13-07-2017 00:00,MM,0.0,,0.02,149.41,75.33,736.73,111.51,6.86,0.0,41.8,0.0,0.0,0.0,16.88
13-07-2017 00:00,14-07-2017 00:00,MM,0.0,,0.01,150.02,63.36,736.33,142.17,7.94,0.0,43.71,0.0,0.0,0.0,15.76
14-07-2017 00:00,15-07-2017 00:00,MM,0.0,,0.01,147.11,64.14,736.38,130.06,4.93,0.0,41.37,0.0,0.0,0.0,16.85
15-07-2017 00:00,16-07-2017 00:00,MM,0.0,,0.02,128.86,68.86,736.6,112.87,4.69,0.0,42.15,0.0,0.0,0.0,18.83
16-07-2017 00:00,17-07-2017 00:00,MM,0.0,,0.02,134.26,69.02,736.59,117.53,4.46,0.0,40.42,0.0,0.0,0.0,19.43
17-07-2017 00:00,18-07-2017 00:00,MM,0.0,,0.0,178.72,77.91,736.97,52.36,15.91,0.0,59.12,0.0,0.0,0.0,19.47
18-07-2017 00:00,19-07-2017 00:00,MM,0.0,,0.0,167.03,66.8,736.48,153.42,10.53,0.0,49.7,0.0,0.0,0.0,21.11
19-07-2017 00:00,20-07-2017 00:00,MM,0.0,,-0.0,247.38,66.04,736.48,136.51,19.26,0.0,58.6,0.0,0.0,0.0,21.35
20-07-2017 00:00,21-07-2017 00:00,MM,0.0,,0.0,186.38,75.86,736.8,104.55,4.3,0.0,27.19,0.0,0.0,0.0,8.95
21-07-2017 00:00,22-07-2017 00:00,MM,0.0,,-0.0,171.79,65.16,736.35,145.85,3.94,0.0,35.01,0.0,0.0,0.0,16.52
22-07-2017 00:00,23-07-2017 00:00,MM,0.0,,0.01,138.88,72.64,736.73,108.49,4.62,0.0,35.12,0.0,0.0,0.0,16.56
23-07-2017 00:00,24-07-2017 00:00,MM,0.0,,0.03,139.8,78.32,736.79,109.14,4.33,0.0,33.71,0.0,0.0,0.0,16.31
24-07-2017 00:00,25-07-2017 00:00,MM,0.0,,0.03,133.1,75.9,736.65,125.66,5.65,0.0,35.57,0.0,0.0,0.0,14.93
25-07-2017 00:00,26-07-2017 00:00,MM,0.0,,0.02,133.02,79.97,736.86,104.35,6.97,0.0,37.58,0.0,0.0,0.0,15.0
26-07-2017 00:00,27-07-2017 00:00,MM,0.0,,0.01,141.83,74.43,736.71,46.15,6.0,0.0,33.79,0.0,0.0,14.43,9.68
27-07-2017 00:00,28-07-2017 00:00,MM,0.0,,0.02,158.55,67.49,736.44,136.83,4.77,0.0,28.7,0.0,0.0,26.49,7.48
28-07-2017 00:00,29-07-2017 00:00,MM,0.0,,0.02,159.46,67.73,736.55,135.61,7.2,0.0,42.62,0.0,0.0,23.81,14.89
29-07-2017 00:00,30-07-2017 00:00,MM,0.0,,0.04,132.73,70.66,736.59,120.68,3.37,0.0,30.47,0.0,0.0,19.46,16.12
30-07-2017 00:00,31-07-2017 00:00,MM,0.0,,0.03,153.11,68.5,736.53,105.01,3.0,0.0,27.63,0.0,0.0,17.42,14.62
31-07-2017 00:00,01-08-2017 00:00,MM,0.0,,-0.0,230.08,82.58,737.0,54.31,6.72,0.0,34.78,0.0,0.0,21.32,14.01
01-08-2017 00:00,02-08-2017 00:00,MM,0.0,,-0.01,233.66,83.42,736.96,86.75,3.91,0.0,24.71,0.0,0.0,20.61,12.96
02-08-2017 00:00,03-08-2017 00:00,MM,0.0,,0.0,243.26,77.26,736.69,136.91,3.86,0.0,22.23,0.0,0.0,19.63,11.94
03-08-2017 00:00,04-08-2017 00:00,MM,,,,,,,,,,,,,,
04-08-2017 00:00,05-08-2017 00:00,MM,,,,,,,,,,,,,,
05-08-2017 00:00,06-08-2017 00:00,MM,0.0,,0.0,252.25,63.37,736.39,118.41,5.57,0.0,34.27,0.0,0.0,15.43,11.66
06-08-2017 00:00,07-08-2017 00:00,MM,0.0,,0.0,256.76,69.02,736.57,113.49,14.17,0.0,48.14,0.0,0.0,0.0,12.82
07-08-2017 00:00,08-08-2017 00:00,MM,0.0,,-0.0,231.41,81.13,736.86,82.06,14.33,0.0,50.25,0.0,0.0,0.0,14.46
08-08-2017 00:00,09-08-2017 00:00,MM,0.0,,0.0,203.24,78.85,736.74,115.82,12.36,0.0,47.62,0.0,0.0,12.59,18.09
09-08-2017 00:00,10-08-2017 00:00,MM,0.0,,0.0,260.52,86.57,737.0,54.11,35.01,0.0,78.07,0.0,0.0,33.29,14.74
10-08-2017 00:00,11-08-2017 00:00,MM,0.0,,-0.01,240.37,75.16,732.74,129.5,14.97,0.0,46.04,0.0,0.0,28.91,14.63
11-08-2017 00:00,12-08-2017 00:00,MM,0.0,,-0.04,239.64,66.28,736.39,140.72,1.97,0.0,20.3,0.0,0.0,18.42,12.5
12-08-2017 00:00,13-08-2017 00:00,MM,0.0,,-0.04,238.0,65.04,736.27,127.27,1.9,0.0,20.66,0.0,0.0,17.73,10.99
13-08-2017 00:00,14-08-2017 00:00,MM,0.0,,-0.01,232.78,68.13,736.49,130.91,3.84,0.0,25.46,0.0,0.0,16.91,10.07
14-08-2017 00:00,15-08-2017 00:00,MM,0.0,,-0.01,234.94,61.73,736.32,185.98,2.19,0.0,21.13,0.0,0.0,17.72,9.77
15-08-2017 00:00,16-08-2017 00:00,MM,,,,,,,,,,,,,,
16-08-2017 00:00,17-08-2017 00:00,MM,0.0,,0.02,259.21,50.01,736.0,153.54,1.34,0.0,26.71,0.0,0.0,21.44,15.24
17-08-2017 00:00,18-08-2017 00:00,MM,0.0,,-0.02,254.64,57.42,736.12,144.02,2.4,0.0,28.61,0.0,0.0,20.87,14.34
18-08-2017 00:00,19-08-2017 00:00,MM,0.0,,0.0,232.22,58.65,736.2,142.58,6.57,0.0,37.55,0.0,0.0,22.82,15.48
19-08-2017 00:00,20-08-2017 00:00,MM,0.0,,0.02,163.45,80.56,736.96,35.57,14.34,0.0,52.55,0.0,0.0,26.25,14.67
20-08-2017 00:00,21-08-2017 00:00,MM,0.0,,0.03,125.93,68.94,736.47,130.23,7.24,0.0,39.26,0.0,0.0,19.93,13.87
21-08-2017 00:00,22-08-2017 00:00,MM,0.0,,0.04,129.55,66.36,736.47,126.98,5.02,0.0,35.91,0.0,0.0,17.82,13.37
22-08-2017 00:00,23-08-2017 00:00,MM,0.0,,0.0,183.72,75.68,736.84,82.54,8.14,0.0,41.16,0.0,0.0,23.1,15.39
23-08-2017 00:00,24-08-2017 00:00,MM,0.0,,0.0,166.32,81.86,736.9,62.16,18.96,0.0,60.59,0.0,0.0,23.82,18.22
24-08-2017 00:00,25-08-2017 00:00,MM,0.0,,0.01,190.91,87.48,737.0,66.78,16.96,0.0,43.22,0.0,0.0,20.99,15.81
25-08-2017 00:00,26-08-2017 00:00,MM,0.0,,0.0,233.64,71.74,736.53,97.19,21.29,0.0,201.41,0.0,0.0,30.05,14.57
26-08-2017 00:00,27-08-2017 00:00,MM,0.0,,-0.0,236.8,77.44,736.78,94.88,11.73,0.0,122.68,0.0,0.0,23.94,12.23
27-08-2017 00:00,28-08-2017 00:00,MM,0.0,,-0.01,253.0,73.1,736.64,127.06,23.37,0.0,164.04,0.0,0.0,22.73,11.6
28-08-2017 00:00,29-08-2017 00:00,MM,0.0,,0.01,155.35,74.07,736.63,98.47,9.49,0.0,118.49,0.0,0.0,19.13,11.22
29-08-2017 00:00,30-08-2017 00:00,MM,0.0,,0.02,160.3,70.74,736.57,99.83,13.58,0.0,121.7,0.0,0.0,15.63,11.88
30-08-2017 00:00,31-08-2017 00:00,MM,0.0,,0.04,136.21,71.78,736.64,102.35,6.93,0.0,96.67,0.0,0.0,2.48,12.86
31-08-2017 00:00,01-09-2017 00:00,MM,0.0,,0.01,139.71,83.73,736.95,67.71,15.14,0.0,142.46,0.0,0.0,7.05,14.78
01-09-2017 00:00,02-09-2017 00:00,MM,0.0,,-0.01,215.94,83.94,736.93,101.6,10.92,0.0,105.89,0.0,0.0,6.03,13.24
02-09-2017 00:00,03-09-2017 00:00,MM,0.0,,-0.01,246.9,82.8,737.0,80.38,12.49,0.0,101.6,0.0,0.0,6.16,11.34
03-09-2017 00:00,04-09-2017 00:00,MM,0.0,,-0.01,256.35,74.73,736.64,130.63,11.8,0.0,93.55,0.0,0.0,6.67,10.06
04-09-2017 00:00,05-09-2017 00:00,MM,0.0,,-0.0,257.41,72.14,736.57,123.08,12.77,0.0,102.87,0.0,0.0,8.38,9.54
05-09-2017 00:00,06-09-2017 00:00,MM,0.0,,-0.0,256.8,67.05,736.45,129.9,2.23,0.0,65.29,0.0,0.0,6.91,8.77
06-09-2017 00:00,07-09-2017 00:00,MM,0.0,,-0.0,238.25,67.43,736.5,128.83,7.58,0.0,96.72,0.0,0.0,6.73,8.59
07-09-2017 00:00,08-09-2017 00:00,MM,0.0,,-0.0,234.87,75.82,736.67,106.52,3.55,0.0,85.01,0.0,0.0,8.03,9.7
08-09-2017 00:00,09-09-2017 00:00,MM,0.0,,-0.0,275.78,70.41,736.55,125.99,8.97,0.0,102.42,0.0,0.0,9.63,10.67
09-09-2017 00:00,10-09-2017 00:00,MM,0.0,,0.0,264.86,71.54,736.56,122.57,5.9,0.0,89.4,0.0,0.0,7.99,10.49
10-09-2017 00:00,11-09-2017 00:00,MM,0.0,,0.0,257.31,67.52,736.54,122.12,20.09,0.0,144.5,0.0,0.0,8.81,10.21
11-09-2017 00:00,12-09-2017 00:00,MM,0.0,,-0.0,260.99,67.39,736.48,122.38,7.93,0.0,102.13,0.0,0.0,9.29,10.29
12-09-2017 00:00,13-09-2017 00:00,MM,0.0,,-0.01,268.94,66.71,736.48,126.5,4.36,0.0,83.74,0.0,0.0,7.9,9.39
13-09-2017 00:00,14-09-2017 00:00,MM,0.0,,-0.0,262.45,67.84,736.54,124.84,10.03,0.0,110.82,0.0,0.0,9.03,10.32
14-09-2017 00:00,15-09-2017 00:00,MM,0.0,,0.0,263.65,70.52,736.56,109.05,7.77,0.0,107.11,0.0,0.0,9.8,11.21
15-09-2017 00:00,16-09-2017 00:00,MM,0.0,,-0.01,271.34,61.47,736.39,125.85,3.55,0.0,92.79,0.0,0.0,9.18,10.13
16-09-2017 00:00,17-09-2017 00:00,MM,0.0,,-0.0,270.23,70.17,736.56,59.64,3.85,0.0,115.12,0.0,0.0,10.26,9.96
17-09-2017 00:00,18-09-2017 00:00,MM,0.0,,-0.0,269.73,64.81,736.42,120.22,1.83,0.0,82.34,0.0,0.0,8.29,9.59
18-09-2017 00:00,19-09-2017 00:00,MM,0.0,,-0.0,268.06,59.9,736.32,125.3,1.41,0.0,86.08,0.0,0.0,8.74,10.54
19-09-2017 00:00,20-09-2017 00:00,MM,0.0,,-0.0,264.1,58.61,736.34,117.24,6.97,0.0,149.49,0.0,0.0,12.29,11.54
20-09-2017 00:00,21-09-2017 00:00,MM,0.0,,-0.0,246.14,62.16,736.48,119.25,21.92,0.0,207.54,0.0,0.0,14.68,11.67
21-09-2017 00:00,22-09-2017 00:00,MM,0.0,,0.03,164.67,69.14,736.5,106.94,8.29,0.0,133.19,0.0,0.0,10.08,11.72
22-09-2017 00:00,23-09-2017 00:00,MM,0.0,,-0.01,186.7,82.57,737.0,31.49,6.0,0.0,104.54,0.0,0.0,8.33,10.22
23-09-2017 00:00,24-09-2017 00:00,MM,0.0,,0.0,264.51,89.99,737.0,35.75,5.04,0.0,89.79,0.0,0.0,10.06,11.1
24-09-2017 00:00,25-09-2017 00:00,MM,0.0,,-0.0,278.96,80.52,736.78,52.35,4.43,0.0,91.57,0.0,0.0,11.03,10.91
25-09-2017 00:00,26-09-2017 00:00,MM,0.0,,-0.01,255.94,73.94,736.63,46.18,9.85,0.0,110.19,0.0,0.0,12.6,10.93
26-09-2017 00:00,27-09-2017 00:00,MM,0.0,,-0.05,256.49,72.55,736.62,120.78,24.79,0.0,171.46,0.0,0.0,13.36,10.93
27-09-2017 00:00,28-09-2017 00:00,MM,0.0,,-0.13,243.51,69.18,736.59,118.57,54.8,0.0,314.45,0.0,0.0,19.75,10.12
28-09-2017 00:00,29-09-2017 00:00,MM,0.0,,-0.0,262.34,69.06,736.59,118.11,41.03,0.0,203.79,0.0,0.0,18.31,9.7
29-09-2017 00:00,30-09-2017 00:00,MM,0.0,,-0.02,259.6,68.7,736.59,115.33,40.37,0.0,88.96,0.0,0.0,17.84,10.11
30-09-2017 00:00,01-10-2017 00:00,MM,0.0,,-0.01,256.56,64.78,736.53,105.35,24.09,0.0,64.5,0.0,0.0,11.72,9.67
01-10-2017 00:00,02-10-2017 00:00,MM,0.0,,-0.02,259.01,62.14,736.52,118.85,21.75,0.0,61.94,0.0,0.0,9.82,8.6
02-10-2017 00:00,03-10-2017 00:00,MM,0.0,,0.02,251.82,56.85,736.41,91.07,32.91,0.0,75.59,0.0,0.0,10.41,8.15
03-10-2017 00:00,04-10-2017 00:00,MM,0.0,,-0.04,262.48,62.98,736.48,117.28,10.83,0.0,49.75,0.0,0.0,10.37,9.29
04-10-2017 00:00,05-10-2017 00:00,MM,0.0,,-0.0,260.34,61.97,736.43,115.0,13.84,0.0,57.16,0.0,0.0,14.44,10.3
05-10-2017 00:00,06-10-2017 00:00,MM,0.0,,-0.15,274.59,55.68,736.33,117.08,6.38,0.0,46.72,0.0,0.0,12.39,10.18
06-10-2017 00:00,07-10-2017 00:00,MM,0.0,,-0.22,272.64,49.58,736.13,102.18,5.99,0.0,48.6,0.0,0.0,11.66,9.73
07-10-2017 00:00,08-10-2017 00:00,MM,0.0,,-0.19,270.25,58.8,736.47,9.44,5.83,0.0,48.31,0.0,0.0,11.66,10.47
08-10-2017 00:00,09-10-2017 00:00,MM,0.0,,-0.05,272.47,66.89,736.6,6.95,14.77,0.0,56.38,0.0,0.0,13.17,12.28
09-10-2017 00:00,10-10-2017 00:00,MM,0.0,,-0.28,243.03,64.02,736.53,46.42,40.29,0.0,99.85,0.0,0.0,15.67,10.59
10-10-2017 00:00,11-10-2017 00:00,MM,0.0,,-0.05,251.09,64.96,736.54,106.28,58.39,0.0,128.24,0.0,0.0,18.16,11.5
11-10-2017 00:00,12-10-2017 00:00,MM,0.0,,-0.02,234.43,66.02,736.53,109.91,56.58,0.0,121.18,0.0,0.0,16.3,10.75
12-10-2017 00:00,13-10-2017 00:00,MM,0.0,,-0.0,247.89,66.78,736.57,101.39,31.04,0.0,87.46,0.0,0.0,18.72,11.65
13-10-2017 00:00,14-10-2017 00:00,MM,0.0,,0.0,269.5,63.24,736.52,106.31,27.74,0.0,81.13,0.0,0.0,18.03,11.32
14-10-2017 00:00,15-10-2017 00:00,MM,0.0,,-0.04,251.87,61.96,736.52,102.68,86.71,0.0,171.09,0.0,0.0,29.59,9.36
15-10-2017 00:00,16-10-2017 00:00,MM,0.0,,-0.05,240.67,60.9,736.4,100.48,36.35,0.0,97.22,0.0,0.0,20.33,10.11
16-10-2017 00:00,17-10-2017 00:00,MM,0.0,,-0.02,32.33,16.35,107.46,104.43,50.0,48.18,124.32,9.32,0.0,23.19,9.79
17-10-2017 00:00,18-10-2017 00:00,MM,0.0,,-0.02,0.03,0.6,0.0,9.05,25.36,51.22,82.89,14.07,0.0,21.74,11.39
18-10-2017 00:00,19-10-2017 00:00,MM,0.0,,-0.04,0.0,0.0,0.0,94.2,19.75,27.79,53.42,4.78,0.0,18.06,6.39
19-10-2017 00:00,20-10-2017 00:00,MM,0.0,,-0.01,0.0,0.0,0.0,27.08,3.55,20.96,24.27,10.38,0.0,17.3,5.79
20-10-2017 00:00,21-10-2017 00:00,MM,0.0,,-0.0,0.0,0.0,0.0,88.13,35.07,27.07,74.36,7.31,0.0,18.29,10.21
21-10-2017 00:00,22-10-2017 00:00,MM,0.0,,-0.0,0.0,0.0,0.0,97.14,18.35,33.85,57.03,14.47,0.0,16.94,10.26
22-10-2017 00:00,23-10-2017 00:00,MM,0.0,,0.0,0.0,0.0,0.0,102.53,11.28,38.21,50.91,45.09,0.0,13.27,5.83
23-10-2017 00:00,24-10-2017 00:00,MM,77.46,,0.0,97.24,20.07,276.02,12.78,64.0,60.8,146.22,50.18,36.58,16.98,10.46
24-10-2017 00:00,25-10-2017 00:00,MM,261.0,,-0.0,226.65,51.04,659.63,36.51,37.0,54.24,102.09,35.72,160.1,24.33,12.62
25-10-2017 00:00,26-10-2017 00:00,MM,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.65,14.57
26-10-2017 00:00,27-10-2017 00:00,MM,89.61,,-0.25,41.07,9.62,213.05,86.22,1.44,24.29,24.39,6.47,45.62,18.76,12.57
27-10-2017 00:00,28-10-2017 00:00,MM,93.12,,-0.27,51.4,13.46,230.0,4.27,1.23,22.4,22.35,4.96,54.1,9.82,15.23
28-10-2017 00:00,29-10-2017 00:00,MM,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,15.19
29-10-2017 00:00,30-10-2017 00:00,MM,11.5,,0.0,8.71,1.28,30.67,0.53,0.06,2.39,2.28,1.47,6.29,15.64,15.37
30-10-2017 00:00,31-10-2017 00:00,MM,258.17,,-0.05,210.72,60.38,613.89,10.72,33.98,43.7,88.11,7.5,156.33,14.79,16.39
31-10-2017 00:00,01-11-2017 00:00,MM,229.38,,-0.09,141.03,50.99,524.31,34.03,56.42,34.03,110.9,7.0,152.69,15.43,9.75
01-11-2017 00:00,02-11-2017 00:00,MM,148.25,,-0.47,90.13,30.94,401.43,50.25,11.6,35.88,49.38,0.65,85.49,7.28,8.82
02-11-2017 00:00,03-11-2017 00:00,MM,238.51,,-0.03,210.84,71.69,736.65,78.48,18.11,48.66,69.54,15.33,152.87,12.3,19.31
03-11-2017 00:00,04-11-2017 00:00,MM,139.33,,-0.03,101.48,33.75,353.98,27.3,6.44,23.24,30.46,4.88,89.1,6.03,7.87
04-11-2017 00:00,05-11-2017 00:00,MM,248.21,,-0.18,205.35,74.56,734.12,85.86,27.13,38.22,73.44,45.99,172.64,1.06,19.36
05-11-2017 00:00,06-11-2017 00:00,MM,293.71,,-0.28,230.54,69.75,736.61,82.73,60.82,56.11,137.42,58.89,204.5,0.0,17.28
06-11-2017 00:00,07-11-2017 00:00,MM,315.17,,-0.25,262.46,68.55,736.61,5.42,67.98,53.42,145.0,11.29,209.46,11.02,17.45
07-11-2017 00:00,08-11-2017 00:00,MM,541.67,,-0.16,252.66,70.85,736.65,5.38,43.74,102.06,170.25,36.33,532.25,117.44,109.91
08-11-2017 00:00,09-11-2017 00:00,MM,137.12,,-0.26,239.92,77.27,736.72,17.23,56.38,76.18,149.6,17.04,496.71,36.92,36.02
09-11-2017 00:00,10-11-2017 00:00,MM,680.67,,-0.11,248.82,70.7,736.65,5.28,55.3,75.16,147.17,20.73,610.96,30.42,28.15
10-11-2017 00:00,11-11-2017 00:00,MM,448.0,,-0.06,240.72,70.69,736.64,19.07,72.4,83.73,179.15,49.45,460.58,33.45,25.73
11-11-2017 00:00,12-11-2017 00:00,MM,521.25,,-0.24,246.24,71.53,736.66,6.09,139.23,82.87,272.62,17.39,390.0,48.91,26.13
12-11-2017 00:00,13-11-2017 00:00,MM,568.38,,-0.46,239.17,71.99,736.65,7.12,118.97,77.13,238.77,18.8,519.12,42.06,29.55
13-11-2017 00:00,14-11-2017 00:00,MM,493.33,,-0.73,209.52,72.41,736.66,38.64,59.08,79.35,156.33,21.19,416.38,23.31,26.7
14-11-2017 00:00,15-11-2017 00:00,MM,405.42,,-0.22,170.27,68.78,736.6,67.5,36.11,80.72,125.2,19.73,293.42,12.98,24.0
15-11-2017 00:00,16-11-2017 00:00,MM,313.5,,-0.04,177.46,65.75,736.54,54.2,37.43,74.95,121.76,24.26,210.33,13.81,20.4
16-11-2017 00:00,17-11-2017 00:00,MM,301.12,,-0.16,248.66,67.94,736.53,46.79,31.6,63.52,103.02,25.72,203.17,14.23,22.82
17-11-2017 00:00,18-11-2017 00:00,MM,234.37,,-0.14,266.45,64.3,736.48,6.09,19.11,62.47,84.44,19.78,150.8,11.3,22.18
18-11-2017 00:00,19-11-2017 00:00,MM,219.67,,-1.39,269.85,55.73,736.0,28.93,3.04,62.56,61.86,25.96,141.08,10.75,20.85
19-11-2017 00:00,20-11-2017 00:00,MM,192.08,,-0.7,268.87,51.0,736.0,6.33,4.43,51.29,53.45,24.32,129.5,8.18,17.76
20-11-2017 00:00,21-11-2017 00:00,MM,239.79,,-0.1,257.46,49.8,736.05,25.41,7.25,57.65,62.91,12.47,172.08,9.17,19.91
21-11-2017 00:00,22-11-2017 00:00,MM,265.83,,-0.02,250.37,55.26,736.29,99.02,29.43,64.8,101.14,16.86,182.38,15.52,22.67
22-11-2017 00:00,23-11-2017 00:00,MM,272.33,,-0.02,256.33,52.77,736.2,103.86,32.58,68.46,108.95,17.07,184.38,16.76,21.36
23-11-2017 00:00,24-11-2017 00:00,MM,282.79,,-0.01,243.31,50.42,736.01,103.3,27.95,63.51,97.86,17.09,181.88,18.71,18.04
24-11-2017 00:00,25-11-2017 00:00,MM,221.1,,-0.01,166.78,37.43,506.29,98.83,54.08,84.3,153.86,15.28,138.4,21.07,21.07
25-11-2017 00:00,26-11-2017 00:00,MM,224.88,,-0.01,220.39,41.76,613.44,98.01,45.62,80.19,138.12,21.84,141.5,18.74,20.17
