From.Date,To.Date,Code,WS,WD,AT,RH,SR,BP,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Temp,NH3,SO2,CH4
13-03-2017 00:00,14-03-2017 00:00,RKP,1.25,214.06,14.49,44.94,139.35,735.12,0,0,4,0,28.65,0,NA,0,NA,NA,0,NA
14-03-2017 00:00,15-03-2017 00:00,RKP,0.85,213.49,15.6,47.9,134.74,735.07,0,0,47.11,0,103.02,0,NA,0,NA,NA,0,NA
15-03-2017 00:00,16-03-2017 00:00,RKP,1.08,212.32,17.57,46.95,135.28,734.9,0,0,41.13,0,92.3,0,NA,0,NA,NA,0,NA
16-03-2017 00:00,17-03-2017 00:00,RKP,0.8,199.51,20.18,43.24,124.42,734.91,0,0,32.6,0,75.6,0,NA,0,NA,NA,0,NA
17-03-2017 00:00,18-03-2017 00:00,RKP,1.38,186.44,19.11,51.83,141.49,734.84,0,0,12.74,0,45.48,0,NA,0,NA,NA,0,NA
18-03-2017 00:00,19-03-2017 00:00,RKP,0.94,215.6,20.08,44.77,133.14,734.99,0,0,32.29,0,83.93,0,NA,0,NA,NA,0,NA
19-03-2017 00:00,20-03-2017 00:00,RKP,1,225.88,20.34,48.36,123.72,735.18,0,0,61.02,0,131.35,0,NA,0,NA,NA,0,NA
20-03-2017 00:00,21-03-2017 00:00,RKP,1.38,229.93,20.79,47.74,135.25,735.12,0,0,21.95,0,71.31,0,NA,0,22.8,NA,0,NA
21-03-2017 00:00,22-03-2017 00:00,RKP,1.22,240.43,22.93,41.72,133.13,735.21,0,0,43.51,0,101.01,0,NA,0,21.88,NA,0,NA
22-03-2017 00:00,23-03-2017 00:00,RKP,1.06,255.78,20.18,53.01,96.91,735.61,0,0,57.04,0,121.44,0,NA,0,NA,NA,0,NA
11-04-2017 00:00,12-04-2017 00:00,RKP,1.26,71.32,29.69,21.77,18.2,732.93,0,0,0.84,0,26.18,0,NA,0,NA,NA,0,NA
12-04-2017 00:00,13-04-2017 00:00,RKP,1.34,72.03,28.85,27.83,141.11,733.3,0,0,29.26,0,61.69,0,NA,0,NA,NA,0,NA
13-04-2017 00:00,14-04-2017 00:00,RKP,0.81,72.11,29.04,26.51,140.93,732.57,0,0,85.55,0,147.06,0,NA,0,NA,NA,0,NA
14-04-2017 00:00,15-04-2017 00:00,RKP,0.69,72.01,29.39,29.81,135.35,732.51,0,0,69.71,0,132.35,0,NA,0,NA,NA,0,NA
15-04-2017 00:00,16-04-2017 00:00,RKP,0.91,71.87,30.88,28.08,135.63,732.88,0,0,50.69,0,104.73,0,NA,0,NA,NA,0,NA
16-04-2017 00:00,17-04-2017 00:00,RKP,0.67,71.9,30.44,28.32,133.9,732.6,0,0,44.34,0,102.14,0,NA,0,NA,NA,0,NA
17-04-2017 00:00,18-04-2017 00:00,RKP,0.98,71.68,31.12,35.12,133.94,732.74,0,0,36.29,0,86.21,0,NA,0,NA,NA,0,NA
18-04-2017 00:00,19-04-2017 00:00,RKP,0.91,71.69,32.68,28.47,132.79,732.98,0,0,20.09,0,61.34,0,NA,0,NA,NA,0,NA
19-04-2017 00:00,20-04-2017 00:00,RKP,1.17,71.6,33.41,19.02,138.24,732.68,0,0,47.08,0,95.27,0,NA,0,NA,NA,0,NA
20-04-2017 00:00,21-04-2017 00:00,RKP,0.58,71.77,31.19,27.68,58.84,732.37,0,0,70.58,0,134.76,0,NA,0,NA,NA,0,NA
21-04-2017 00:00,22-04-2017 00:00,RKP,1.66,71.6,32.11,39.97,183.14,732.42,0,0,2.2,0,25.18,0,NA,0,NA,NA,0,NA
23-04-2017 00:00,24-04-2017 00:00,RKP,0.6,71.83,31.9,26,19.4,732.37,0,0,35.22,0,82.54,NA,NA,NA,NA,NA,0,NA
24-04-2017 00:00,25-04-2017 00:00,RKP,1.46,71.66,30.55,28.01,139.33,732.33,0,0,9.2,0,35.24,0,NA,0,NA,NA,0,NA
25-04-2017 00:00,26-04-2017 00:00,RKP,1.53,71.84,29.82,26.57,143.32,732.19,0,0,5.95,0,34.22,0,NA,0,NA,NA,0,NA
26-04-2017 00:00,27-04-2017 00:00,RKP,1.35,71.87,29.31,25.66,138.37,732.19,0,0,2.95,0,25.68,0,NA,0,NA,NA,0,NA
27-04-2017 00:00,28-04-2017 00:00,RKP,1.29,71.89,29.41,26.64,116.78,732,0,0,14.34,0,45.28,0,NA,0,NA,NA,0,NA
28-04-2017 00:00,29-04-2017 00:00,RKP,1.2,71.88,29.63,27.27,129.83,731.77,0,0,11.33,0,40.62,0,NA,0,NA,NA,0,NA
29-04-2017 00:00,30-04-2017 00:00,RKP,0.9,71.84,29.48,29.15,128.76,731.61,0,0,33.48,0,80.42,0,NA,0,NA,NA,0,NA
30-04-2017 00:00,01-05-2017 00:00,RKP,1.8,71.72,29.19,31.02,136.13,732.07,0,0,3.18,0,31.93,0,NA,0,NA,NA,0,NA
01-05-2017 00:00,02-05-2017 00:00,RKP,0.93,71.86,29.43,27.8,144.83,732.57,0,0,43.89,0,93.22,0,NA,0,NA,NA,0,NA
02-05-2017 00:00,03-05-2017 00:00,RKP,0.69,71.92,30.31,28.37,139.23,732.61,0,0,94.06,0,180.67,0,NA,0,NA,NA,0,NA
03-05-2017 00:00,04-05-2017 00:00,RKP,1.04,72.02,29.57,29.73,95.85,732.45,0,0,26.48,0,78.74,0,NA,0,NA,NA,0,NA
04-05-2017 00:00,05-05-2017 00:00,RKP,1.31,71.82,29.93,31.14,142.33,732.5,0,0,8.03,0,40.27,0,NA,0,NA,NA,0,NA
05-05-2017 00:00,06-05-2017 00:00,RKP,1.07,71.83,30.99,28.63,140.65,732.49,0,0,43.04,0,98.75,0,NA,0,NA,NA,0,NA
06-05-2017 00:00,07-05-2017 00:00,RKP,0.71,122.41,32.07,30.64,138.22,732.71,0,0,103.33,0,190.37,0,NA,0,NA,NA,0,NA
07-05-2017 00:00,08-05-2017 00:00,RKP,0.77,238.48,33.47,28.87,136.41,732.51,0,0,97.05,0,177.16,0,NA,0,NA,NA,0,NA
08-05-2017 00:00,09-05-2017 00:00,RKP,0.92,233.56,34.49,24.4,130.13,732.88,0,0,22.54,0,76.41,0,NA,0,NA,NA,0,NA
09-05-2017 00:00,10-05-2017 00:00,RKP,1.63,185.56,33.92,28.36,136.02,732.54,0,0,3.53,0,31.52,0,NA,0,NA,NA,0,NA
10-05-2017 00:00,11-05-2017 00:00,RKP,2.27,165.11,31.47,38.2,141.35,732.74,0,0,0.45,0,17.08,0,NA,0,NA,NA,0,NA
11-05-2017 00:00,12-05-2017 00:00,RKP,1.11,181.09,33.07,32.55,140.13,732.35,0,0,16.25,0,57.53,0,NA,0,NA,NA,0,NA
12-05-2017 00:00,13-05-2017 00:00,RKP,0.95,205.86,33.25,32.03,125.6,732.19,0,0,17.69,0,59.96,0,NA,0,NA,NA,0,NA
13-05-2017 00:00,14-05-2017 00:00,RKP,0.85,218.27,34.01,31.05,131.16,732.25,0,0,29.69,0,81.43,0,NA,0,NA,NA,0,NA
14-05-2017 00:00,15-05-2017 00:00,RKP,0.9,232.77,35.05,24.75,136.3,732.27,0,0,25.74,0,67.74,0,NA,0,NA,NA,0,NA
15-05-2017 00:00,16-05-2017 00:00,RKP,1.25,246.09,35.17,22.31,142.88,732.28,0,0,47.32,0,97.21,NA,NA,0,NA,NA,0,NA
16-05-2017 00:00,17-05-2017 00:00,RKP,1.44,171.31,34.32,25.29,135.69,732.17,0,0,2.76,0,27.6,NA,NA,0,NA,NA,0,NA
17-05-2017 00:00,18-05-2017 00:00,RKP,1.13,189.47,29.96,36.18,108.39,731.89,0,0,1.64,0,27.94,NA,NA,NA,NA,NA,0,NA
18-05-2017 00:00,19-05-2017 00:00,RKP,1.04,189.71,32.19,33.82,125.74,732,0,0,4.56,0,39.21,0,NA,0,NA,NA,0,NA
19-05-2017 00:00,20-05-2017 00:00,RKP,1.36,222.86,31.4,34.97,117.52,732.44,0,0,4.58,0,32.51,0,NA,0,NA,NA,0,NA
20-05-2017 00:00,21-05-2017 00:00,RKP,1.01,216.56,31.17,31.73,122.22,732.25,0,0,26.25,0,66.3,0,NA,0,NA,NA,0,NA
21-05-2017 00:00,22-05-2017 00:00,RKP,1.19,170.06,29.24,42.64,131.7,732.17,0,0,28.41,0,68.31,0,NA,0,NA,NA,0,NA
22-05-2017 00:00,23-05-2017 00:00,RKP,0.86,210.87,24.16,56.29,46.39,731.95,0,0,26.02,0,70.76,0,NA,NA,NA,NA,0,NA
23-05-2017 00:00,24-05-2017 00:00,RKP,0.8,209.69,30.37,41.61,141.11,732.37,0,0,40.7,0,97.41,0,NA,NA,NA,NA,0,NA
24-05-2017 00:00,25-05-2017 00:00,RKP,1.17,187.38,32.58,38.1,140.2,732.36,0,0,6.38,0,49.8,0,NA,NA,NA,NA,0,NA
25-05-2017 00:00,26-05-2017 00:00,RKP,0.84,222.19,34.08,30.9,135.33,732.31,0,0,14.64,0,60.09,0,NA,0,NA,NA,0,NA
26-05-2017 00:00,27-05-2017 00:00,RKP,1.34,177.94,35.74,29.1,138.44,732.07,0,0,3.5,0,40.48,0,NA,0,NA,NA,0,NA
27-05-2017 00:00,28-05-2017 00:00,RKP,2.72,144.97,32.36,38.13,146.77,732.09,0,0,0.58,0,20.35,0,NA,0,NA,NA,0,NA
28-05-2017 00:00,29-05-2017 00:00,RKP,3.11,143.93,29.05,50.9,145.97,732.07,0,0,0.92,0,19.71,0,NA,0,NA,NA,0,NA
29-05-2017 00:00,30-05-2017 00:00,RKP,1.93,160.84,26.35,59.34,124.18,732.02,0,0,2.34,0,29.16,0,NA,0,NA,NA,0,NA
30-05-2017 00:00,31-05-2017 00:00,RKP,1.19,173.28,30.12,48.49,151.09,732.27,0,0,3.31,0,41.52,0,NA,0,NA,NA,0,NA
31-05-2017 00:00,01-06-2017 00:00,RKP,1.73,160.24,26.28,62.34,103.07,732.24,0,0,18.22,0,82.43,0,NA,0,NA,NA,0,NA
01-06-2017 00:00,02-06-2017 00:00,RKP,0.94,201.53,29.86,51.34,146.01,733.28,0,0,16.81,0,95.63,0,NA,0,NA,NA,0,NA
02-06-2017 00:00,03-06-2017 00:00,RKP,0.86,231.33,32.57,38.83,149.9,733.61,0,0,40.57,0,136.07,0,NA,0,NA,NA,0,NA
03-06-2017 00:00,04-06-2017 00:00,RKP,1.05,232.06,35.27,30.51,144.86,733.21,0,0,46.14,0,138.18,0,NA,0,NA,NA,0,NA
04-06-2017 00:00,05-06-2017 00:00,RKP,1.48,240.79,37.63,21.58,145.36,733.19,0,0,19.95,0,77.67,0,NA,0,NA,NA,0,NA
05-06-2017 00:00,06-06-2017 00:00,RKP,2.03,247.9,37.86,25.7,143.27,733.13,0,0,18.55,0,64.43,0,NA,0,NA,NA,0,NA
06-06-2017 00:00,07-06-2017 00:00,RKP,2.44,225.93,36.05,33.1,139.73,733.21,0,0,5.69,0,35.99,0,NA,0,NA,NA,0,NA
07-06-2017 00:00,08-06-2017 00:00,RKP,2.41,147.16,29.09,48.2,113.1,733.12,0,0,10.49,0,52.7,0,NA,0,NA,NA,0,NA
08-06-2017 00:00,09-06-2017 00:00,RKP,1.2,168.03,28.68,51.73,132.24,732.86,0,0,6.74,0,55.07,0,NA,0,NA,NA,0,NA
09-06-2017 00:00,10-06-2017 00:00,RKP,0.9,171.49,30.16,48.93,139.07,733.14,0,0,7.05,0,61.32,0,NA,0,NA,NA,0,NA
10-06-2017 00:00,11-06-2017 00:00,RKP,1.11,175.97,31.56,42.96,144.49,733.06,0,0,17.53,0,80.9,0,NA,0,NA,NA,0,NA
11-06-2017 00:00,12-06-2017 00:00,RKP,1.36,186.24,30.2,39.79,159.9,733.02,0,0,9.02,0,61.71,0,NA,0,NA,NA,0,NA
12-06-2017 00:00,13-06-2017 00:00,RKP,0.98,198.26,32.35,36.82,161.19,733.19,0,0,36.75,0,121.02,0,NA,0,NA,NA,0,NA
13-06-2017 00:00,14-06-2017 00:00,RKP,1.33,212.17,33.74,32.71,153.02,732.98,0,0,50.12,0,120.83,0,NA,0,NA,NA,0,NA
14-06-2017 00:00,15-06-2017 00:00,RKP,1.74,206.18,32.93,31.66,134.89,732.78,0,0,16.19,0,65.94,0,NA,0,NA,NA,0,NA
15-06-2017 00:00,16-06-2017 00:00,RKP,1.32,190.38,32.9,32.67,152.23,732.8,0,0,7.95,0,60.56,0,NA,0,NA,NA,0,NA
16-06-2017 00:00,17-06-2017 00:00,RKP,1.31,155.98,26.15,61.41,108.64,732.49,0,0,5.1,0,52.83,0,NA,0,NA,NA,0,NA
17-06-2017 00:00,18-06-2017 00:00,RKP,0.84,192.87,26.22,62.89,119.76,732.08,0,0,9.64,0,49.46,0,NA,0,NA,NA,0,NA
18-06-2017 00:00,19-06-2017 00:00,RKP,1.22,216.02,28.99,58.69,147.31,732.61,0,0,16.54,0,54.76,0,NA,0,NA,NA,0,NA
19-06-2017 00:00,20-06-2017 00:00,RKP,1.09,196.97,28.45,63.76,121.74,732.74,0,0,20.98,0,70.7,0,NA,0,NA,NA,0,NA
20-06-2017 00:00,21-06-2017 00:00,RKP,0.99,152.55,24.82,71.37,113.94,732.01,0,0,10.13,0,64.82,0,NA,0,NA,NA,0,NA
21-06-2017 00:00,22-06-2017 00:00,RKP,1.06,167.82,25.47,73.04,125.38,732.2,0,0,31.82,0,94.61,0,NA,0,NA,NA,0,NA
22-06-2017 00:00,23-06-2017 00:00,RKP,0.79,209.68,27.5,64.4,150.25,732.82,0,0,37.26,0,94.55,0,NA,0,NA,NA,0,NA
23-06-2017 00:00,24-06-2017 00:00,RKP,0.72,206.98,29.74,56.91,159.56,733.21,0,0,18.57,0,70.36,0,NA,0,NA,NA,0,NA
24-06-2017 00:00,25-06-2017 00:00,RKP,0.67,184.7,31.52,54,150.72,733.33,0,0,33.93,0,101.49,0,NA,0,NA,NA,0,NA
25-06-2017 00:00,26-06-2017 00:00,RKP,1,136.56,32.86,49.5,145.69,733.25,0,0,4.9,0,54.76,0,NA,0,NA,NA,0,NA
26-06-2017 00:00,27-06-2017 00:00,RKP,1.79,113.19,32.4,53.7,149.26,733.33,0,0,5.27,0,43.91,0,NA,0,NA,NA,0,NA
27-06-2017 00:00,28-06-2017 00:00,RKP,2.18,105.36,32.82,53.96,141.1,733.45,0,0,6.99,0,51.57,0,NA,0,NA,NA,0,NA
28-06-2017 00:00,29-06-2017 00:00,RKP,1.56,166.2,26.66,72.98,76.27,733.01,0,0,13.84,0,57.77,0,NA,0,NA,NA,0,NA
29-06-2017 00:00,30-06-2017 00:00,RKP,1.3,122.35,25.36,78.12,90.43,732.46,0,0,9.71,0,51.33,0,NA,0,NA,NA,0,NA
30-06-2017 00:00,01-07-2017 00:00,RKP,0.8,163.38,25.03,82.07,57.93,732.83,0,0,32.05,0,87.41,0,NA,0,NA,NA,0,NA
01-07-2017 00:00,02-07-2017 00:00,RKP,0.71,175.53,27.49,75.91,120.73,732.65,0,0,53.99,0,117.27,0,NA,0,NA,NA,0,NA
02-07-2017 00:00,03-07-2017 00:00,RKP,1.49,126.9,25.6,80.05,83.95,732.27,0,0,14.34,0,56.25,0,NA,0,NA,NA,0,NA
03-07-2017 00:00,04-07-2017 00:00,RKP,0.72,199.16,28.99,69.71,142.03,732.75,0,0,31.95,0,85.96,0,NA,0,NA,NA,0,NA
04-07-2017 00:00,05-07-2017 00:00,RKP,1.77,238.47,30.37,63.03,148.21,732.82,0,0,11.95,0,50.34,0,NA,0,NA,NA,0,NA
05-07-2017 00:00,06-07-2017 00:00,RKP,1.61,253.21,30.34,58.23,148.22,732.91,0,0,7.17,0,40.78,0,NA,0,NA,NA,0,NA
06-07-2017 00:00,07-07-2017 00:00,RKP,1.39,175.7,28.07,66.59,118.43,732.72,0,0,6.81,0,54.9,0,NA,0,NA,NA,0,NA
07-07-2017 00:00,08-07-2017 00:00,RKP,1.06,169.59,27.76,68.94,134.85,732.77,0,0,11.58,0,61.45,0,NA,0,NA,NA,0,NA
08-07-2017 00:00,09-07-2017 00:00,RKP,0.81,218.18,30.52,60,147.09,733.01,0,0,31.16,0,88.37,0,NA,0,NA,NA,0,NA
09-07-2017 00:00,10-07-2017 00:00,RKP,1.07,237.07,32.17,53.53,159.02,733.29,0,0,55.92,0,122.92,0,NA,0,NA,NA,0,NA
10-07-2017 00:00,11-07-2017 00:00,RKP,1.55,216.41,31.97,50.46,153.86,733.17,0,0,13.09,0,53.19,0,NA,0,NA,NA,0,NA
11-07-2017 00:00,12-07-2017 00:00,RKP,1.08,175.07,27.47,70.2,101.04,733.14,0,0,18.29,0,70.87,0,NA,0,NA,NA,0,NA
12-07-2017 00:00,13-07-2017 00:00,RKP,1.6,151.94,26.44,72.53,116.56,732.63,0,0,13.22,0,59.73,0,NA,0,NA,NA,0,NA
13-07-2017 00:00,14-07-2017 00:00,RKP,2.03,126.35,28.85,61.16,141.75,732.94,0,0,18,0,71.79,0,NA,0,NA,NA,0,NA
14-07-2017 00:00,15-07-2017 00:00,RKP,2.11,130.32,29.46,61.65,128.8,733.15,0,0,9.4,0,55.07,0,NA,0,NA,NA,0,NA
15-07-2017 00:00,16-07-2017 00:00,RKP,1.85,133.31,28.55,67.25,101.4,733.25,0,0,10.65,0,54.84,0,NA,0,NA,NA,0,NA
16-07-2017 00:00,17-07-2017 00:00,RKP,1.58,137.62,29.36,67.33,114.05,733.3,0,0,8.06,0,46.95,0,NA,0,NA,NA,0,NA
17-07-2017 00:00,18-07-2017 00:00,RKP,1.22,134.45,27.33,73.66,70.95,733.23,0,0,28.97,0,81.27,0,NA,0,NA,NA,0,NA
18-07-2017 00:00,19-07-2017 00:00,RKP,1.07,143.64,29.9,64.37,147.06,733.32,0,0,16.77,0,65.64,0,NA,0,NA,NA,0,NA
19-07-2017 00:00,20-07-2017 00:00,RKP,0.69,198.29,30.16,66.08,137.4,733.41,0,0,48.82,0,117.8,0,NA,0,NA,NA,0,NA
20-07-2017 00:00,21-07-2017 00:00,RKP,1.39,143.36,26.9,75.57,104.73,733.05,0,0,35.13,0,93.35,0,NA,0,NA,NA,0,NA
21-07-2017 00:00,22-07-2017 00:00,RKP,1.99,107.27,29.36,65.21,140.39,733.09,0,0,15.82,0,64.06,0,NA,0,NA,NA,0,NA
22-07-2017 00:00,23-07-2017 00:00,RKP,2.78,100.24,26.91,72.57,103.03,732.38,0,0,13.01,0,51.95,0,NA,0,NA,NA,0,NA
23-07-2017 00:00,24-07-2017 00:00,RKP,2.45,90.78,26.42,76.11,104.94,732.47,0,0,16.94,0,57.61,0,NA,0,NA,NA,0,NA
24-07-2017 00:00,25-07-2017 00:00,RKP,2.02,113.94,26.59,74.62,118.34,732.82,0,0,16.02,0,54.36,0,NA,0,NA,NA,0,NA
25-07-2017 00:00,26-07-2017 00:00,RKP,2.07,101.77,26.25,76.89,104.57,732.48,0,0,18.54,0,59.41,0,NA,0,NA,NA,0,NA
26-07-2017 00:00,27-07-2017 00:00,RKP,1.15,141.57,28.09,68.83,141.08,732.74,0,0,10.98,0,48.4,0,NA,0,NA,NA,0,NA
27-07-2017 00:00,28-07-2017 00:00,RKP,1.64,112.63,28.9,64.59,132.94,732.83,0,0,15.69,0,58.44,0,NA,0,NA,NA,0,NA
28-07-2017 00:00,29-07-2017 00:00,RKP,1.99,105.86,28.33,67.6,130.06,732.83,0,0,15.04,0,54.87,0,NA,0,NA,NA,0,NA
29-07-2017 00:00,30-07-2017 00:00,RKP,2.18,131.7,27.82,69.2,126.75,732.73,0,0,6.93,0,33.88,0,NA,0,NA,NA,0,NA
30-07-2017 00:00,31-07-2017 00:00,RKP,0.98,203.51,28.07,67.28,114.5,732.64,0,0,4.61,0,24.76,0,NA,0,NA,NA,0,NA
31-07-2017 00:00,01-08-2017 00:00,RKP,0.72,210.36,25.63,79.66,62.26,732.43,0,0,16.35,0,53.94,0,NA,0,NA,NA,0,NA
01-08-2017 00:00,02-08-2017 00:00,RKP,1.04,229.42,25.19,81.71,75.31,732.29,0,0,11.11,0,42.61,0,NA,0,NA,NA,0,NA
02-08-2017 00:00,03-08-2017 00:00,RKP,1.11,231.4,26.79,73.19,94.38,732.67,0,0,11.9,0,47.34,0,NA,0,NA,NA,0,NA
03-08-2017 00:00,04-08-2017 00:00,RKP,1.88,231.23,28.1,66.42,130.36,732.86,0,0,6.65,0,34.5,0,NA,0,NA,NA,0,NA
04-08-2017 00:00,05-08-2017 00:00,RKP,1.39,210.03,28.21,65.66,133.11,732.57,0,0,10.28,0,46.64,0,NA,0,NA,NA,0,NA
05-08-2017 00:00,06-08-2017 00:00,RKP,0.7,218.24,28.79,63.08,117.49,732.59,0,0,20.42,0,65.14,0,NA,0,NA,NA,0,NA
06-08-2017 00:00,07-08-2017 00:00,RKP,0.61,215.51,29.46,65.4,113.59,732.67,0,0,35.17,0,89.21,0,NA,0,NA,NA,0,NA
07-08-2017 00:00,08-08-2017 00:00,RKP,0.58,172.43,26.8,79.19,75.22,732.33,0,0,18.59,0,69.62,0,NA,0,NA,NA,0,NA
08-08-2017 00:00,09-08-2017 00:00,RKP,0.79,168.5,27.71,76.15,117.39,732.5,0,0,21.87,0,69.71,0,NA,0,NA,NA,0,NA
09-08-2017 00:00,10-08-2017 00:00,RKP,0.44,212.51,26.31,83,67.86,732.7,0,0,43.3,0,112.31,0,NA,0,NA,NA,0,NA
10-08-2017 00:00,11-08-2017 00:00,RKP,1.19,225,28.21,72.42,125.05,732.8,0,0,20.62,0,62.6,0,NA,0,NA,NA,0,NA
11-08-2017 00:00,12-08-2017 00:00,RKP,2.25,231.72,29.21,63.52,132.18,732.75,0,0,6.01,0,30.14,0,NA,0,NA,NA,0,NA
12-08-2017 00:00,13-08-2017 00:00,RKP,2.41,230.39,28.75,61.44,131.92,732.66,0,0,5.83,0,27.58,0,NA,0,NA,NA,0,NA
13-08-2017 00:00,14-08-2017 00:00,RKP,1.54,224.7,28.41,64.29,129.63,732.65,0,0,7.25,0,32.89,0,NA,0,NA,NA,0,NA
14-08-2017 00:00,15-08-2017 00:00,RKP,1.1,226,29.37,57.78,141.37,732.76,0,0,6.56,0,36.04,0,NA,0,NA,NA,0,NA
15-08-2017 00:00,16-08-2017 00:00,RKP,1.4,228.8,30.1,57.49,146.25,732.81,0,0,4.64,0,26.72,0,NA,0,NA,NA,0,NA
16-08-2017 00:00,17-08-2017 00:00,RKP,1.4,231.76,29.97,56.41,148.25,732.78,0,0,5.36,0,36.78,0,NA,0,NA,NA,0,NA
17-08-2017 00:00,18-08-2017 00:00,RKP,1.5,221.87,30.93,54.37,150.17,732.85,0,0,10.64,0,47.27,0,NA,0,NA,NA,0,NA
18-08-2017 00:00,19-08-2017 00:00,RKP,1.06,198.19,30.99,55.76,144.14,732.88,0,0,12.04,0,52.59,0,NA,0,NA,NA,0,NA
19-08-2017 00:00,20-08-2017 00:00,RKP,1.34,114.34,25.81,78.07,42.04,732.58,0,0,31.92,0,75.56,0,NA,0,NA,NA,0,NA
20-08-2017 00:00,21-08-2017 00:00,RKP,1.86,105.91,28.67,66.38,135.88,732.76,0,0,12.24,0,47.5,0,NA,0,NA,NA,0,NA
21-08-2017 00:00,22-08-2017 00:00,RKP,1.73,124.45,29.35,64.93,132.96,732.88,0,0,9.28,0,43.97,0,NA,0,NA,NA,0,NA
22-08-2017 00:00,23-08-2017 00:00,RKP,1.12,154.86,28.89,68.01,115.22,732.83,0,0,11.33,0,54.5,0,NA,0,NA,NA,0,NA
23-08-2017 00:00,24-08-2017 00:00,RKP,0.83,147.76,26.14,78.29,70.22,732.79,0,0,19.9,0,68.98,0,NA,0,NA,NA,0,NA
24-08-2017 00:00,25-08-2017 00:00,RKP,0.63,159.1,23.88,83,68.25,732.48,0,0,13.25,0,46.09,0,NA,0,NA,NA,0,NA
25-08-2017 00:00,26-08-2017 00:00,RKP,0.87,202.02,27.4,72.08,109.17,733.04,0,0,57.94,0,401.95,0,NA,0,NA,NA,0,NA
26-08-2017 00:00,27-08-2017 00:00,RKP,0.61,178.47,25.54,78.31,87.25,732.7,0,0,37.78,0,270.78,0,NA,0,NA,NA,0,NA
27-08-2017 00:00,28-08-2017 00:00,RKP,0.6,188.05,27.34,70.17,137.64,732.9,0,0,41.39,0,288.31,0,NA,0,NA,NA,0,NA
28-08-2017 00:00,29-08-2017 00:00,RKP,2.46,97.47,26.56,70.31,94.82,732.59,0,0,19.27,0,169.93,0,NA,0,NA,NA,0,NA
29-08-2017 00:00,30-08-2017 00:00,RKP,2.41,94.41,27.78,66.96,114.22,732.8,0,0,22.15,0,180.82,0,NA,0,NA,NA,0,NA
30-08-2017 00:00,31-08-2017 00:00,RKP,2.56,108.3,27.69,70.07,110.28,732.57,0,0,11.74,0,130.95,0,NA,0,NA,NA,0,NA
31-08-2017 00:00,01-09-2017 00:00,RKP,1.03,141.4,24.55,83.15,55.87,732.09,0,0,17.08,0,163.45,0,NA,0,NA,NA,0,NA
01-09-2017 00:00,02-09-2017 00:00,RKP,0.92,209.01,25.13,78.89,102.41,732.1,0,0,13.62,0,129.2,0,NA,0,NA,NA,0,NA
02-09-2017 00:00,03-09-2017 00:00,RKP,1.01,226.49,25.16,74.84,98.96,731.92,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-09-2017 00:00,04-09-2017 00:00,RKP,0.94,225.73,27.21,68.49,137.74,732.2,0,0,39.03,0,247.31,0,NA,0,NA,NA,0,NA
04-09-2017 00:00,05-09-2017 00:00,RKP,1.19,226.48,28.29,67.2,133.86,732.18,0,0,36.8,0,226.75,0,NA,0,NA,NA,0,NA
05-09-2017 00:00,06-09-2017 00:00,RKP,0.9,232.9,27.82,64.03,137.94,732.2,0,0,6.74,0,108.34,0,NA,0,NA,NA,0,NA
06-09-2017 00:00,07-09-2017 00:00,RKP,0.8,222.6,27.92,62.6,131.27,732.14,0,0,12.57,0,141,0,NA,0,NA,NA,0,NA
07-09-2017 00:00,08-09-2017 00:00,RKP,0.58,202.45,25.67,73.23,114.44,732.09,0,0,14.55,0,172.54,0,NA,0,NA,NA,0,NA
08-09-2017 00:00,09-09-2017 00:00,RKP,0.46,221.15,28,66.35,128.51,732.43,0,0,18.52,0,198.39,0,NA,0,NA,NA,0,NA
09-09-2017 00:00,10-09-2017 00:00,RKP,0.55,224.93,28.42,65.21,136.61,732.84,0,0,32.8,0,247.98,0,NA,0,NA,NA,0,NA
10-09-2017 00:00,11-09-2017 00:00,RKP,0.43,213.21,29.59,60.6,134.07,732.84,0,0,62.08,0,365.96,0,NA,0,NA,NA,0,NA
11-09-2017 00:00,12-09-2017 00:00,RKP,0.45,207.32,29.11,60.27,117.44,732.84,0,0,39.26,0,306.92,0,NA,0,NA,NA,0,NA
12-09-2017 00:00,13-09-2017 00:00,RKP,0.55,221.05,28.65,60.97,128.59,732.81,0,0,18.8,0,199.2,0,NA,0,NA,NA,0,NA
13-09-2017 00:00,14-09-2017 00:00,RKP,0.57,210.07,29.28,60.99,129.67,732.7,0,0,44.14,0,318.89,0,NA,0,NA,NA,0,NA
14-09-2017 00:00,15-09-2017 00:00,RKP,0.41,197.5,28.88,64.72,103.43,732.76,0,0,49.62,0,373.09,0,NA,0,NA,NA,0,NA
15-09-2017 00:00,16-09-2017 00:00,RKP,0.63,219.17,29.55,56.68,134.14,732.89,0,0,23.9,0,252.69,0,NA,0,NA,NA,0,NA
16-09-2017 00:00,17-09-2017 00:00,RKP,0.49,234.62,26.72,64.98,61.27,732.78,0,0,12.06,0,221.06,0,NA,0,NA,NA,0,NA
17-09-2017 00:00,18-09-2017 00:00,RKP,0.79,227.5,27.53,61.41,115.59,732.86,0,0,6.18,0,137.95,0,NA,0,NA,NA,0,NA
